tweet_id,S1,S2,S3,S4,S5,Sum,Ground_Truth
1890026886669205818,0,0,0,0,0,0,0
1890026620079276389,0,0,0,0,0,0,0
1890026504631079311,0,0,0,0,0,0,0
1890024973160546613,0,0,0,0,0,0,0
1890024165337694377,0,0,0,0,0,0,0
1890023443221106766,0,0,0,0,0,0,0
1890023043046789322,0,0,0,0,0,0,0
1890022891191972107,0,0,0,0,0,0,0
1890019127756218694,0,0,0,0,0,0,0
1890018855147446397,0,0,0,0,0,0,0
1890018141570515076,0,0,0,0,0,0,0
1890018059819315400,0,0,0,0,0,0,0
1890017649842848095,0,0,0,0,0,0,0
1890017462957261177,0,0,0,0,0,0,0
1890017411186975098,0,0,0,0,0,0,0
1890017186972156057,0,0,0,0,0,0,0
1890016859669561520,0,0,0,0,0,0,0
1890013968779088128,0,0,0,0,0,0,0
1890013281081041379,0,0,0,0,0,0,0
1890004963147108505,0,0,0,0,0,0,0
1890002805475397873,0,0,0,0,0,0,0
1890001531535241236,0,0,0,0,0,0,0
1889997521684140066,0,0,0,0,0,0,0
1889996343625822246,0,0,0,0,0,0,0
1889996139543593129,0,0,0,0,0,0,0
1889995797074510079,0,0,0,0,0,0,0
1889994287146061944,0,0,0,0,0,0,0
1889992309724614750,0,0,0,0,0,0,0
1889992080220725743,0,0,0,0,0,0,0
1889991794554974474,0,0,0,0,0,0,0
1889991564828750275,0,0,0,0,0,0,0
1889990777574654403,0,0,0,0,0,0,0
1889990599492940276,0,0,0,0,0,0,0
1889990034331402669,0,0,0,0,0,0,0
1889989764260237523,0,0,0,0,0,0,0
1889989276353568946,0,0,0,0,0,0,0
1889988828636778880,0,0,0,0,0,0,0
1889986669459525932,0,0,0,0,0,0,0
1889986664849940853,0,0,0,0,0,0,0
1889986269868151247,0,0,0,0,0,0,0
1889985756929912899,0,0,0,0,0,0,0
1889984856635183262,0,0,0,0,0,0,0
1889984820551569592,0,0,0,0,0,0,0
1886085648639221809,0,0,0,0,0,0,0
1886076228345712898,0,0,0,0,0,0,0
1886024361578221672,0,0,0,0,0,0,0
1885997399895925179,0,0,0,0,0,0,0
1892398530653737403,0,0,0,0,0,0,0
1892264130662297814,0,0,0,0,0,0,0
1892176552181563798,0,0,0,0,0,0,0
1892170292920729724,0,0,0,0,0,0,0
1892098027713601720,0,0,0,0,0,0,0
1892056820086341692,0,0,0,0,0,0,0
1892052775967556052,0,0,0,0,0,0,0
1892025798657204275,0,0,0,0,0,0,0
1848149409969930656,0,0,0,0,0,0,0
1848146905664245994,0,0,0,0,0,0,0
1848032746909864049,0,0,0,0,0,0,0
1847996965210259485,0,0,0,0,0,0,0
1854819044308009321,0,0,0,0,0,0,0
1854716210325471723,0,0,0,0,0,0,0
1854378776547000363,0,0,0,0,0,0,0
1854128614553555275,0,0,0,0,0,0,0
1854109884691964011,0,0,0,0,0,0,0
1851185287575322995,0,0,0,0,0,0,0
1850452181612413401,0,0,0,0,0,0,0
1877118594720411998,0,0,0,0,0,0,0
1876960422466613511,0,0,0,0,0,0,0
1876954484057784692,0,0,0,0,0,0,0
1876954237340377462,0,0,0,0,0,0,0
1876946966078173215,0,0,0,0,0,0,0
1909537810664898607,0,0,0,0,0,0,0
1871508895736402146,0,0,0,0,0,0,0
1901932132433596547,0,0,0,0,0,0,0
1899419715803512857,0,0,0,0,0,0,0
1846917595595002243,0,0,0,0,0,0,0
1888150247152726457,0,0,0,0,0,0,0
1888123809594737142,0,0,0,0,0,0,0
1976106788702601314,0,0,0,0,0,0,0
1972300180042260730,0,0,0,0,0,0,0
1978481432512327767,0,0,0,0,0,0,0
1978478698115535291,0,0,0,0,0,0,0
1978146849551679844,0,0,0,0,0,0,0
1972583593303216595,0,0,0,0,0,0,0
1972579669909356809,0,0,0,0,0,0,0
1972552122471440521,0,0,0,0,0,0,0
1971720221594665361,0,0,0,0,0,0,0
1971600255755137177,0,0,0,0,0,0,0
1971597390584193118,0,0,0,0,0,0,0
1971596100462317702,0,0,0,0,0,0,0
1971593214819004565,0,0,0,0,0,0,0
1970473578136285240,0,0,0,0,0,0,0
1970411021186801789,0,0,0,0,0,0,0
1975567948120314188,0,0,0,0,0,0,0
1974837444035088593,0,0,0,0,0,0,0
1959986932378960243,0,0,0,0,0,0,0
1959905867568226705,0,0,0,0,0,0,0
1959814266661613620,0,0,0,0,0,0,0
1959487298174910871,0,0,0,0,0,0,0
1958583685957263594,0,0,0,0,0,0,0
1957278503248015534,0,0,0,0,0,0,0
1957026952789000217,0,0,0,0,0,0,0
1956979527856570607,0,0,0,0,0,0,0
1956968985485832537,0,0,0,0,0,0,0
1956881824241914131,0,0,0,0,0,0,0
1956769091798413395,0,0,0,0,0,0,0
1956746737550606660,0,0,0,0,0,0,0
1956739950684360976,0,0,0,0,0,0,0
1956724821355847792,0,0,0,0,0,0,0
1956719552873791896,0,0,0,0,0,0,0
1956685146289004873,0,0,0,0,0,0,0
1956648147377389734,0,0,0,0,0,0,0
1956641201752543617,0,0,0,0,0,0,0
1956570230005653524,0,0,0,0,0,0,0
1970270336110469211,0,0,0,0,0,0,0
1970266678081835130,0,0,0,0,0,0,0
1970259693630325120,0,0,0,0,0,0,0
1970256147723817361,0,0,0,0,0,0,0
1970249499756093696,0,0,0,0,0,0,0
1970246369110827123,0,0,0,0,0,0,0
1970245745925312857,0,0,0,0,0,0,0
1970241868639412702,0,0,0,0,0,0,0
1970203398130802826,0,0,0,0,0,0,0
1971333073058115835,0,0,0,0,0,0,0
1971315432574550321,0,0,0,0,0,0,0
1971293645035929873,0,0,0,0,0,0,0
1971286584705368162,0,0,0,0,0,0,0
1971280875963941282,0,0,0,0,0,0,0
1971227462127518172,0,0,0,0,0,0,0
1971226292537393569,0,0,0,0,0,0,0
1971225898008596647,0,0,0,0,0,0,0
1971220004436910138,0,0,0,0,0,0,0
1971209075649282221,0,0,0,0,0,0,0
1971207038102544722,0,0,0,0,0,0,0
1971206956254925145,0,0,0,0,0,0,0
1971204291655561604,0,0,0,0,0,0,0
1971203677076717880,0,0,0,0,0,0,0
1971202664571842710,0,0,0,0,0,0,0
1971197267790176359,0,0,0,0,0,0,0
1971196578351415772,0,0,0,0,0,0,0
1971193650504982996,0,0,0,0,0,0,0
1971190696280457501,0,0,0,0,0,0,0
1961125659784483148,0,0,0,0,0,0,0
1961112416089247993,0,0,0,0,0,0,0
1961108287136625129,0,0,0,0,0,0,0
1960951445748113903,0,0,0,0,0,0,0
1960866181319156108,0,0,0,0,0,0,0
1968825431143927856,0,0,0,0,0,0,0
1968821929676050612,0,0,0,0,0,0,0
1968819232440803499,0,0,0,0,0,0,0
1968817034621304850,0,0,0,0,0,0,0
1968816828412580051,0,0,0,0,0,0,0
1968814778014408953,0,0,0,0,0,0,0
1968811249329721524,0,0,0,0,0,0,0
1968809513785389480,0,0,0,0,0,0,0
1968678260432155126,0,0,0,0,0,0,0
1968676541849587865,0,0,0,0,0,0,0
1968676351486890448,0,0,0,0,0,0,0
1968644589721375005,0,0,0,0,0,0,0
1968644476647141411,0,0,0,0,0,0,0
1968637184887455827,0,0,0,0,0,0,0
1965320972770443345,0,0,0,0,0,0,0
1965301104197206400,0,0,0,0,0,0,0
1965298923620499466,0,0,0,0,0,0,0
1965289455117603106,0,0,0,0,0,0,0
1965283662309851420,0,0,0,0,0,0,0
1965283526263423385,0,0,0,0,0,0,0
1965242659137819021,0,0,0,0,0,0,0
1965181047697801454,0,0,0,0,0,0,0
1965049828263739676,0,0,0,0,0,0,0
1969233687888777646,0,0,0,0,0,0,0
1969233559048147121,0,0,0,0,0,0,0
1969203820686086226,0,0,0,0,0,0,0
1969202822554980524,0,0,0,0,0,0,0
1969202183020130481,0,0,0,0,0,0,0
1969201106820505946,0,0,0,0,0,0,0
1969201043046105485,0,0,0,0,0,0,0
1969199745655595363,0,0,0,0,0,0,0
1969195417159045310,0,0,0,0,0,0,0
1969123523709825087,0,0,0,0,0,0,0
1969102878317871174,0,0,0,0,0,0,0
1969096697981661626,0,0,0,0,0,0,0
1969072028855452034,0,0,0,0,0,0,0
1969064264015962250,0,0,0,0,0,0,0
1969054513370636605,0,0,0,0,0,0,0
1978091967872397448,0,0,0,0,0,0,0
1978084489717809358,0,0,0,0,0,0,0
1978067183159701921,0,0,0,0,0,0,0
1978063961242173464,0,0,0,0,0,0,0
1978030406097146306,0,0,0,0,0,0,0
1978029683959550056,0,0,0,0,0,0,0
1972792281171398918,0,0,0,0,0,0,0
1972645580385165344,0,0,0,0,0,0,0
1972645486998999539,0,0,0,0,0,0,0
1971708851843223784,0,0,0,0,0,0,0
1971659900121149585,0,0,0,0,0,0,0
1971644145430417769,0,0,0,0,0,0,0
1971604700266131684,0,0,0,0,0,0,0
2031971890433306849,0,0,0,0,0,0,0
2031759887462797516,0,0,0,0,0,0,0
2031672765061955740,0,0,0,0,0,0,0
2031618590642942380,0,0,0,0,0,0,0
2031535011535720531,0,0,0,0,0,0,0
2031518372333306287,0,0,0,0,0,0,0
2031412756755395012,0,0,0,0,0,0,0
2031393928583553363,0,0,0,0,0,0,0
2031366675900280914,0,0,0,0,0,0,0
2031290802211790874,0,0,0,0,0,0,0
2031275305059631417,0,0,0,0,0,0,0
2030945673370333318,0,0,0,0,0,0,0
2030794401958764608,0,0,0,0,0,0,0
2030791618245415247,0,0,0,0,0,0,0
1971935916970389849,0,0,0,0,0,0,0
1971879596321833169,0,0,0,0,0,0,0
1976413185222770886,0,0,0,0,0,0,0
1976412730069495952,0,0,0,0,0,0,0
1976407429471776790,0,0,0,0,0,0,0
1976324271439028609,0,0,0,0,0,0,0
1976293726319513663,0,0,0,0,0,0,0
1975856657545699370,0,0,0,0,0,0,0
1975855384704532873,0,0,0,0,0,0,0
1975838628137046433,0,0,0,0,0,0,0
1975837719302672462,0,0,0,0,0,0,0
1975831328810790945,0,0,0,0,0,0,0
1975822241758904749,0,0,0,0,0,0,0
1975808073609670735,0,0,0,0,0,0,0
1975804033903538214,0,0,0,0,0,0,0
1975795432526856628,0,0,0,0,0,0,0
1975791090214343020,0,0,0,0,0,0,0
1975787457439465524,0,0,0,0,0,0,0
1975785748348739980,0,0,0,0,0,0,0
1974758458735116562,0,0,0,0,0,0,0
1974755504800051227,0,0,0,0,0,0,0
1974733467511554431,0,0,0,0,0,0,0
1974731900767047979,0,0,0,0,0,0,0
1974717083440275646,0,0,0,0,0,0,0
1974716731697627235,0,0,0,0,0,0,0
1974702647346393399,0,0,0,0,0,0,0
1974691198590972405,0,0,0,0,0,0,0
1974675239729799565,0,0,0,0,0,0,0
1974656270239219752,0,0,0,0,0,0,0
1974652784072114607,0,0,0,0,0,0,0
1974651706479976937,0,0,0,0,0,0,0
1974641163706794052,0,0,0,0,0,0,0
1974413548123283534,0,0,0,0,0,0,0
1974322700119388573,0,0,0,0,0,0,0
1974319846130381293,0,0,0,0,0,0,0
1974305193035780389,0,0,0,0,0,0,0
1968451096076054620,0,0,0,0,0,0,0
1968450359061528681,0,0,0,0,0,0,0
1968448080199475418,0,0,0,0,0,0,0
1968375821149859851,0,0,0,0,0,0,0
1968270427123568707,0,0,0,0,0,0,0
1968204850027696493,0,0,0,0,0,0,0
1968190000765526266,0,0,0,0,0,0,0
1968145347999567895,0,0,0,0,0,0,0
1967957010835783885,0,0,0,0,0,0,0
1967955707321520363,0,0,0,0,0,0,0
1967951821668008355,0,0,0,0,0,0,0
1967889366665380197,0,0,0,0,0,0,0
1967818081444696269,0,0,0,0,0,0,0
1967815192571768906,0,0,0,0,0,0,0
1967446011812692412,0,0,0,0,0,0,0
1967408645672706325,0,0,0,0,0,0,0
1967396742116315299,0,0,0,0,0,0,0
1966962259881791667,0,0,0,0,0,0,0
1966734336700674065,0,0,0,0,0,0,0
1966401832919654497,0,0,0,0,0,0,0
1970633583216992447,0,0,0,0,0,0,0
1970614136850743414,0,0,0,0,0,0,0
1970611208320622884,0,0,0,0,0,0,0
1970542682155163835,0,0,0,0,0,0,0
1970374438383427742,0,0,0,0,0,0,0
1975359781763490111,0,0,0,0,0,0,0
1975213434506776839,0,0,0,0,0,0,0
1975208241174040849,0,0,0,0,0,0,0
1975197942681354280,0,0,0,0,0,0,0
1975185040515772495,0,0,0,0,0,0,0
1975182162883473751,0,0,0,0,0,0,0
1975170796881396123,0,0,0,0,0,0,0
1975163153492193485,0,0,0,0,0,0,0
1975160485894046033,0,0,0,0,0,0,0
1975152376769323179,0,0,0,0,0,0,0
1975136453035487273,0,0,0,0,0,0,0
1975074181642666470,0,0,0,0,0,0,0
1975061534067028148,0,0,0,0,0,0,0
1975057407811428778,0,0,0,0,0,0,0
1975052580658327565,0,0,0,0,0,0,0
1975049323747704891,0,0,0,0,0,0,0
1975039251860623866,0,0,0,0,0,0,0
1970060538832208207,0,0,0,0,0,0,0
1970031668108087492,0,0,0,0,0,0,0
1970009588142690677,0,0,0,0,0,0,0
1969965070752113138,0,0,0,0,0,0,0
1971270058728181993,0,0,0,0,0,0,0
1971233955333701769,0,0,0,0,0,0,0
1971230269673009488,0,0,0,0,0,0,0
1971223837204463702,0,0,0,0,0,0,0
1971222411698897149,0,0,0,0,0,0,0
1971221536817475752,0,0,0,0,0,0,0
1971211638830399823,0,0,0,0,0,0,0
1971207295553126590,0,0,0,0,0,0,0
1971202057551118355,0,0,0,0,0,0,0
1971191601797136524,0,0,0,0,0,0,0
1971188820042449375,0,0,0,0,0,0,0
1971180798956143010,0,0,0,0,0,0,0
1961616048245133711,0,0,0,0,0,0,0
1961611732960645609,0,0,0,0,0,0,0
1961475770834092297,0,0,0,0,0,0,0
1961338254357123163,0,0,0,0,0,0,0
1961266403857842384,0,0,0,0,0,0,0
1961221915713876472,0,0,0,0,0,0,0
