,no_2,tweet_id_2,waktu_2,tweet_2,keyword_2,buzzer_2,indicator_2,phrase_2
86,58628.0,1977222990380384493,2025-12-10 11:01:00,"Manfaat dari program mbg diantara adalah untuk meningkatkan perekonomian daerah, untuk masa depan anak Indonesia yg sehat dan kuat
#LanjutkanMBG",keracunan mbg,1,3.0,anak Indonesia
87,58637.0,1977126694596362547,2025-12-10 04:38:00,"Pemerintah melakukan respons yang cepat untuk mengatasi Kejadian Luar Biasa dalam pelaksanaan program MBG.
#LanjutkanMBG adalah langkah untuk memberikan manfaat nyata dan kebahagiaan anak-anak Indonesia.",keracunan mbg,1,3.0,manfaat nyata
88,58642.0,1977011999134695903,2025-11-10 21:02:00,"MBG bukan sekadar makan gratis, tapi cara cerdas menyalurkan manfaat agar tepat sasaran dan berkelanjutan
#LanjutkanMBG 

Presiden Prabowo #DesireTheSeriesEP16 #GMMTVFANIVALxWin",keracunan mbg,1,3.0,MBG bukan sekadar makan gratis
89,58643.0,1976997562038338045,2025-11-10 20:05:00,"Program MBG bukan uang tunai karena fokusnya jelas: gizi anak dan ekonomi lokal. Lewat makanan sehat, manfaat langsung dirasakan anak-anak dan pelaku usaha daerah
#LanjutkanMBG 

Presiden Prabowo #DesireTheSeriesEP16 #GMMTVFANIVALxWin",keracunan mbg,1,3.0,Program MBG
90,58822.0,1973409194310246665,2025-01-10 22:26:00,"Kalau ada kasus keracunan, bisa jadi faktor lain seperti kebersihan lingkungan, bukan semata dari MBG
#LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
91,58827.0,1973407265068638717,2025-01-10 22:18:00,"Statement ‘diduga keracunan MBG’ masih spekulasi. Yang dibutuhkan investigasi medis, bukan asumsi.
#LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
92,58828.0,1973407194075857042,2025-01-10 22:18:00,"Keracunan bisa juga disebabkan faktor higienitas lingkungan sekolah atau jajanan di luar, bukan otomatis dari MBG
#LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
93,58838.0,1973403413410165218,2025-01-10 22:03:00,"Jangan buru-buru menyalahkan MBG, bisa saja keracunan itu berasal dari jajanan di luar sekolah.
#LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
94,58909.0,1973380473238770107,2025-01-10 20:32:00,"Kasus keracunan MBG jangan dipakai untuk kepentingan politik. Program ini hadir untuk bantu anak-anak Indonesia dapat makanan bergizi. Masalah teknis bisa dibenahi, manfaat besar jangan disalahkan.
#LanjutkanMBG 

Pancasila Trade $RARI",keracunan mbg,1,3.0,keracunan MBG
95,58948.0,1973372689449615709,2025-01-10 20:01:00,"Kasus keracunan MBG harus diusut, tapi jangan dijadikan gorengan politik. Mayoritas distribusi MBG berjalan aman, sehat, dan terawasi. Data harus diutamakan, bukan drama.
#LanjutkanMBG

#JISOOxDiorSS26 PARK JIMIN",keracunan mbg,1,3.0,keracunan MBG
96,59081.0,1973346024199713249,2025-01-10 18:15:00,"Keracunan itu soal teknis, bukan salah programnya 😤✋
Kayak pesawat, kalau ada kecelakaan ya SOP & regulasi diperbaiki, bukan penerbangannya dihentikan.
Program MBG tujuannya baik, jangan digoreng sana-sini 🫶
 #LanjutkanMBG

#BreezeQuickWashxJasper 1 Oktober #DUNK25thBirthday",keracunan mbg,1,3.0,Program MBG
97,59111.0,1973337128592613855,2025-01-10 17:40:00,"Jangan jadikan kasus keracunan MBG sebagai bahan gorengan politik Faktanya mayoritas distribusi program ini berjalan aman sehat dan diawasi ketat Satu kasus tidak bisa dijadikan alasan untuk menolak manfaat besar yang sudah dirasakan rakyat #LanjutkanMBG 

Lubang Buaya Selasa",keracunan mbg,1,3.0,keracunan MBG
98,59117.0,1973334614140911876,2025-01-10 17:30:00,"Presiden Prabowo sudah menegaskan bahwa kasus keracunan MBG jangan sampai dipolitisasi Tujuan utama MBG jelas yaitu membantu anak anak yang kesulitan makan Karena itu mari fokus pada penyelesaian #LanjutkanMBG 

Aceh Namjoon Cardi Cukai Pancasila 1 Oktober",keracunan mbg,1,3.0,Prabowo
99,59149.0,1973324938754077012,2025-01-10 16:51:00,"Kasus keracunan jangan dijadikan bahan gorengan politik. Fakta di lapangan, mayoritas distribusi MBG aman, sehat, dan bermanfaat. Fokus ke perbaikan teknis, bukan drama. #LanjutkanMBG

Aceh Lubang Buaya",keracunan mbg,1,3.0,MBG aman
100,60261.0,1976693372871229550,2025-10-10 23:56:00,"BGN pastikan pengawasan ketat MBG di seluruh daerah! 🕵️‍♀️ Ini penting banget buat jamin keamanan, kebersihan & kecukupan gizi anak-anak penerima manfaat. Jangan sampe ada oknum nakal yang nyolong jatah makan anak-anak! 😠 #LanjutkanMBG demi masa depan generasi emas! ✨",keracunan mbg,1,3.0,penerima manfaat
101,60262.0,1976683255111033006,2025-10-10 23:16:00,"Hoaks jangan dibiarkan tumbuh subur 🚫
Fakta medis sudah jelas terbukti, ompreng MBG aman buat anak-anak kita ✨
Saatnya fokus pada manfaat, bukan fitnah 💪
#LanjutkanMBG",keracunan mbg,1,3.0,MBG aman
102,60263.0,1976673179713368358,2025-10-10 22:36:00,Lihat semangat mereka menerima manfaat MBG inilah bukti bahwa program ini hidup dalam senyum dan tawa anak-anak kita #LanjutkanMBG,keracunan mbg,1,1.0,#LanjutkanMBG
103,60272.0,1976592375033307232,2025-10-10 17:15:00,"MBG dirancang untuk anak bangsa jangan biarkan isu risiko mengaburkan manfaat besar yang telah dirasakan jutaan siswa
#LanjutkanMBG",keracunan mbg,1,3.0,manfaat besar
104,60301.0,1976407543221195038,2025-10-10 05:00:00,"Dengan berbagai manfaat bagi masyarakat dan kebahagiaan anak anak Indonesia maka menghentikan program MBG bukan langkah bijak, #LanjutkanMBG dengan terus melakukan perbaikan di semua lini pelaksanaan adalah hal yang paling baik.",keracunan mbg,1,3.0,anak Indonesia
105,60303.0,1976213844084363579,2025-09-10 16:11:00,"MBG INVESTASI MASA DEPAN, bukan proyek politik. Menghentikan MBG artinya puluhan juta anak penerima manfaat akan kembali kekurangan gizi, dan ribuan pekerja akan kehilangan penghidupan. 

Yakob Arab Beckham Marselino
Sinar Mas Paes Irak Termul
#LanjutkanMBG",keracunan mbg,1,3.0,penerima manfaat
106,60304.0,1976211037037752352,2025-09-10 16:00:00,"Target saran Program MBG 82,9 juta penerima manfaat, terdiri dari anak sekolah, dan ibu hamil semoga terserap optimal dan tepat sasaran.

#LanjutkanMBG

#TimnasDay Klok Surat Izin Menstruasi Paes Arab Saudi Erick Thohir",keracunan mbg,1,3.0,penerima manfaat
107,60306.0,1976179590117908648,2025-09-10 13:55:00,"Sebarkan semangat MBG, biar manfaat gizi anak dan ekonomi rakyat makin terasa luas #LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
108,60323.0,1976110382881309053,2025-09-10 09:20:00,"Program MBG menargetkan sekitar 82,9 juta penerima manfaat, yg meliputi anak sekolah, menu yg diberikan sesuai dg anggaran utk memastikan program MBG dapat berjalan efektif dan memberikan manfaat yg optimal bagi penerima manfaat. 
#LanjutkanMBG

Erick Thohir Wasit Jaemin Timnas",keracunan mbg,1,3.0,penerima manfaat
109,60324.0,1976110264832622907,2025-09-10 09:19:00,"Satu program, banyak manfaat.
✅ Gizi anak terpenuhi
✅ Lapangan kerja terbuka
✅ Produk UMKM lokal terserap
Program MBG jadi bukti kebijakan bisa berdampak luas.
#LanjutkanMBG #EkonomiRakyat",keracunan mbg,1,3.0,Program MBG
110,60350.0,1975790694460702768,2025-08-10 12:09:00,"Program MBG bukan hanya memberi manfaat kesehatan bagi anak-anak Indonesia, juga menjadi motor penggerak ekonomi rakyat. Hingga kini, program ini terbukti  berhasil menyerap lebih dari 380.000 tenaga kerja.

#LanjutkanMBG 

#TimnasIndonesia OMG OMG OMG Durian Nurul #TimnasDay",keracunan mbg,1,3.0, memberi manfaat
111,60353.0,1975787340426891359,2025-08-10 11:56:00,"Setiap anak layak menerima manfaat MBG, yuk terus kita lanjutkan #LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
112,60354.0,1975786477130072530,2025-08-10 11:52:00,"🍱 Dari dapur ke masa depan anak bangsa!
Program MBG kini sudah menjangkau 5,5 juta lebih penerima manfaat dan 1.861 SPPG aktif di Indonesia.
💪 Bukti nyata kerja pemerintah untuk mencetak generasi sehat dan cerdas.
#LanjutkanMBG #IndonesiaMaju",keracunan mbg,1,3.0,penerima manfaat
113,60373.0,1975729214071722233,2025-08-10 08:05:00,"Ekosistem ekonomi yang terjadi di MBG sangatlah luar biasa selain anak-anak mendapatkan Makanan bergizi ada banyak orang-orang yang mendapat pekerjaan serta Perdagangan nya lancar karena MBG. Satu Program bermacam manfaat

#LanjutkanMBG

Pagi iPhone 15 cloy
Trade $PTB
#Timasday",keracunan mbg,1,3.0,Satu Program bermacam manfaat
114,60382.0,1975683789063127258,2025-08-10 05:04:00,Melakukan perbaikan yang menyeluruh adalah hal paling bijak mengingat manfaat dan besarnya harapan anak anak Indonesia terhadap program MBG tersebut #LanjutkanMBG 🙏,keracunan mbg,1,3.0,anak Indonesia
115,60383.0,1975680139833848190,2025-08-10 04:50:00,"humor boleh, tapi jangan sampe nutup mata dari manfaat besar MBG 💚 #LanjutkanMBG",keracunan mbg,1,3.0,manfaat besar MBG
116,60384.0,1975673631884910774,2025-08-10 04:24:00,"Pemerintah dan pihak terkait harus fokus terhadap perbaikan yang menyeluruh terhadap pelaksanaan program MBG.
#LanjutkanMBG demi manfaat dan kebahagiaan anak anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
117,60385.0,1975673231022711280,2025-08-10 04:22:00,"Berbagai persoalan yang timbul dalam pelaksanaan program MBG harus secepatnya dilakukan perbaikan, #LanjutkanMBG bisa memberikan manfaat bagi masyarakat dan anak anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
118,60395.0,1975488039012213164,2025-07-10 16:07:00,"Jangan biarkan satu kesalahan nutup mata dari jutaan manfaat. MBG udah bantu anak, ibu, dan ekonomi lokal. Kritik boleh, tapi jangan sampai hilang arah 💬 #LanjutkanMBG GUINZLY FUN FANIVAL Trade $HANA TDS 1 JOSSGAWIN IN LONDON Yixing Chuseok FIFA Malaysia Senin JISOO",keracunan mbg,1,1.0,#LanjutkanMBG
119,60397.0,1975481888946200600,2025-07-10 15:42:00,"Satu program, banyak manfaat! Program Makan Bergizi (MBG) hadir untuk gizi, ekonomi, dan masa depan bangsa #LanjutkanMBG",keracunan mbg,1,3.0,(MBG) hadir
120,60398.0,1975478271359000915,2025-07-10 15:28:00,Bangun masa depan cerah dengan berbagi manfaat Program Makan Bergizi (MBG) dari hulu ke hilir #LanjutkanMBG,keracunan mbg,1,3.0,masa depan
121,60400.0,1975465947621433622,2025-07-10 14:39:00,Jangan lewatkan manfaat besar Program Makan Bergizi (MBG) buat masa depan Indonesia #LanjutkanMBG,keracunan mbg,1,3.0,masa depan
122,60409.0,1975389015299027452,2025-07-10 09:33:00,"Di Kota Batu, ribuan anak udah ngerasain manfaat MBG 🍛✨. Dari TK sampe SMA, perut aman, otak on fire! 🔥 Jangan stop hal baik yg udah terbukti. 
Bayangin 6 dapur bisa layani 16 ribu siswa tiap hari 🤯🍲. Ini baru program yg kerasa langsung manfaatnya.
#LanjutkanMBG",keracunan mbg,1,4.0,#LanjutkanMBG
123,60418.0,1975371229013111149,2025-07-10 08:22:00,"Jutaan anak makan sehat tiap hari, itu fakta.
Kalau ada salah, kita benerin — bukan berhentiin. 💪
Jangan hapus senyum anak-anak yang sudah menerima manfaat Program MBG 😌
#LanjutkanMBG
__
Percik Kecil Cirebon Gaji Senin Apel Pagi HUT TNI Terus Konsisten Membaik Setan Malaysia",keracunan mbg,1,3.0,Program MBG
124,60419.0,1975317931203682437,2025-07-10 04:51:00,"Perbaikan yang menyeluruh di simo sektor dalam pelaksanaan program MBG harus terus dilakukan, melihat banyaknya manfaat dan besarnya harapan dari anak Indonesia melalui #LanjutkanMBG yang makin baik.",keracunan mbg,1,3.0,anak Indonesia
125,60421.0,1975309455706497187,2025-07-10 04:17:00,Pihak BGN seharusnya lebih fokus ke perbaikan yang menyeluruh dalam pelaksanaan MBG #LanjutkanMBG demi manfaat dan kebahagiaan anak anak Indonesia.,keracunan mbg,1,3.0,anak Indonesia
126,60422.0,1975309061995553203,2025-07-10 04:15:00,"Banyak manfaat dari program MBG, terutama bagi anak anak Indonesia yang sangat antusias. Tetap #LanjutkanMBG dengan perbaikan yang menyeluruh adalah langkah paling bijak.",keracunan mbg,1,3.0,anak Indonesia
127,60423.0,1975218173588001051,2025-06-10 22:14:00,"Terus lakukan pembenahan, agar program mbg membawa manfaat yang lebih besar. #LanjutkanMBG",keracunan mbg,1,1.0,#LanjutkanMBG
128,60430.0,1975141646242349485,2025-06-10 17:10:00,"Setiap makanan di dapur MBG melewati uji ketat bukan uji coba sembarangan semua demi keamanan dan kesehatan penerima manfaat
#LanjutkanMBG

Terus Konsisten Membaik #GUINZLY #GMMTVFANIVAL #UltimateTakeover #PertaruhanCintaJKT48",keracunan mbg,1,3.0,penerima manfaat
129,60437.0,1975053269157495013,2025-06-10 11:19:00,"Kasus keracunan itu penting dievaluasi, tapi jangan sampai menutup manfaat besar MBG. Jutaan keluarga sudah terbantu, anak-anak dapat gizi lebih baik. Perbaiki, jangan hentikan. #LanjutkanMBG",keracunan mbg,1,3.0,manfaat besar MBG
130,60448.0,1974970859644473839,2025-06-10 05:52:00,"Tidak begitu saja di stop, ada manfaat yg begitu besar dalam program MBG #LanjutkanMBG dgn pengawasan ekstra ketat, evaluasi dan perbaikan menyeluruh akan terus dilakukan",keracunan mbg,1,3.0,Program MBG
131,60450.0,1974970501056635294,2025-06-10 05:50:00,"Hal-hal seperti ini harus benar-benar diantisipasi dan dilakukan perbaikan menyeluruh di semua lini pelaksanaan MBG, agar #LanjutkanMBG bisa makin baik dan memberikan manfaat yang nyata bagi masyarakat dan anak-anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
132,60451.0,1974966767010349298,2025-06-10 05:35:00,"Kedepannya pemerintah dan pihak terkait harus bisa memastikan agar ada perbaikan menyeluruh dalam pelaksanaan program MBG, #LanjutkanMBG agar terus membawa manfaat dan kebahagiaan bagi anak anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
133,60452.0,1974964881549115874,2025-06-10 05:28:00,Perbaikan menyeluruh dalam pelaksanaan program MBG harus dilakukan agar tidak membawa dampak buruk  #LanjutkanMBG harus agar bisa membawa manfaat bagi masyarakat dan kebahagiaan bagi anak anak Indonesia.,keracunan mbg,1,3.0,anak Indonesia
134,60458.0,1974834516931064298,2025-05-10 20:50:00,Satu kasus tidak bisa menghapus manfaat besar MBG bagi jutaan siswa lain yang terbantu setiap hari. #LanjutkanMBG,keracunan mbg,1,3.0,manfaat besar MBG
135,60475.0,1974667481722843489,2025-05-10 09:46:00,"Program MBG terbukti memberi manfaat ganda: meningkatkan gizi anak sekaligus menggerakkan ekonomi masyarakat, menunjukkan bahwa kebijakan yang baik bisa menyehatkan sekaligus menyejahterakan bangsa.
#LanjutkanMBG",keracunan mbg,1,3.0, memberi manfaat
136,60476.0,1974666712713978108,2025-05-10 09:43:00,"Dukungan terhadap program MBG menunjukkan bahwa kepedulian terhadap gizi anak bangsa semakin kuat.
Standar pangan yang baik menjadi kunci agar manfaat program ini terus dirasakan dan berkelanjutan.
#LanjutkanMBG",keracunan mbg,1,1.0,gizi anak
137,60483.0,1974619810450506201,2025-05-10 06:37:00,"BGN harus terus melakukan perbaikan di semua lini dalam pelaksanaan MBG, #LanjutkanMBG agar kedepannya makin membawa manfaat dan tidak ada lagi dampak dampak yang merugikan masyarakat dan anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
138,60485.0,1974612217053237380,2025-05-10 06:06:00,"Semoga kedepannya BGN terus melakukan perbaikan agar program MBG bisa berjalan  lebih baik dan makin memberikan manfaat bagi masyarakat.
#LanjutkanMBG demi harapan dan kebahagiaan anak anak Indonesia.",keracunan mbg,1,3.0,anak Indonesia
139,60494.0,1974446396007985619,2025-04-10 19:07:00,"Lebih dari sekadar program sosial, Makan Bergizi Gratis adalah investasi jangka panjang untuk Indonesia yang lebih sehat dan cerdas.
Dengan target puluhan juta penerima manfaat, MBG membawa harapan baru bagi masa depan bangsa.
#LanjutkanMBG",keracunan mbg,1,3.0,masa depan bangsa
140,60496.0,1974438637699043656,2025-04-10 18:37:00,"5,2 juta penerima manfaat, 72 ribu tenaga kerja, ribuan dapur beroperasi di seluruh Indonesia 🚀 MBG bukan sekadar program, tapi gerakan bersama untuk generasi emas bangsa. #LanjutkanMBG

Trade $KORI #KYG_YB2025 V FOR PARIS FASHION WEEK",keracunan mbg,1,3.0,penerima manfaat
141,60498.0,1974432995475165277,2025-04-10 18:14:00,"5 juta lebih penerima manfaat 72 ribu lebih tenaga kerja terserap inilah bukti program yang bukan sekadar janji MBG hadir untuk anak-anak sekaligus menggerakkan ekonomi rakyat #LanjutkanMBG 

New G Chelsea Yuju Mandalika B. Jumat Nomat 1 Bulan Pertamina",keracunan mbg,1,3.0,penerima manfaat
142,60505.0,1974373177146089909,2025-04-10 14:17:00,"Presiden @prabowo menekankan pentingnya MBG untuk meningkatkan kehadiran siswa di sekolah & prestasi belajar. Ini adalah investasi masa depan Bangsa. Dukung program #LanjutkanMBG ini yg telah mencapai 25 juta penerima manfaat demi Indonesia Emas 2045

Bjorka #GlobalSumudFlotilla",keracunan mbg,1,2.0,@prabowo
143,60509.0,1974349352698335682,2025-04-10 12:42:00,"Pemerintah secara nyata cegah keracunan MBG yaitu dengan peningkatan standar higienitas , pengawasan dapur serta sertifikasi penyedia dan pengawasan yg ketat agar MBG tetap aman serta memberi manfaat untuk tumbuh kembang anak2 Indonesia

#LanjutkanMBG 

Hari Sabtu SPPG Polri",keracunan mbg,1,3.0,keracunan MBG
144,60510.0,1974313130349244599,2025-04-10 10:18:00,"MBG hadir bukan sekadar menu makan gratis, tapi fondasi emas untuk masa depan bangsa.
25 juta anak sudah merasakan manfaatnya.
Kini saatnya #LanjutkanMBG menuju 82,9 juta penerima manfaat ✨
_

Hari Sabtu Bjorka Sarapan #zonaba Die My Love #zonauang️ #FreePalestine",keracunan mbg,1,3.0,masa depan bangsa
145,60518.0,1974291799897494007,2025-04-10 08:53:00,"Senyum anak anak di sekolah adalah bukti bahwa program MBG hadir nyata membawa manfaat langsung orang tua merasa tenang karena kebutuhan gizi putra putrinya terjaga dengan baik masa depan bangsa dimulai dari perut yang sehat 

#LanjutkanMBG",keracunan mbg,1,3.0,masa depan bangsa
146,60523.0,1974259807818518545,2025-04-10 06:46:00,"Pihak terkait harus terus melakukan perbaikan salah satunya terhadap sasaran yang tepat terhadap program MBG.
Melihat antusiasme anak anak yang merasakan manfaat MBG maka #LanjutkanMBG adalah langkah bijak.",keracunan mbg,1,3.0,manfaat MBG
147,60524.0,1974258029752111605,2025-04-10 06:39:00,"Semua harus jelas sesuai fakta agar bisa dilakukan perbaikan dalam pelaksanaan MBG kedepannya.
#LanjutkanMBG adalah cara bijak menyikapi manfaat yang ada dan besarnya harapan dari anak Indonesia terhadap program tersebut.",keracunan mbg,1,3.0,anak Indonesia
148,60570.0,1974036770837967037,2025-03-10 16:00:00,"Mayoritas distribusi MBG aman terkendali.
Satu insiden jangan tutup mata dari manfaat besar yang ada.

#LanjutkanMBG Taylor #TSTheOfficialReleasePartyOfAShowgirl Rams Ruin The Friendship Wood #TLOAS Sabrina Niners",keracunan mbg,1,3.0,MBG aman
149,60583.0,1973979996118266071,2025-03-10 12:14:00,"Satu kasus jangan menghapus manfaat besar. Program MBG perlu diperkuat, sementara vendor bermasalah harus diganti. #LanjutkanMBG",keracunan mbg,1,3.0,manfaat besar
150,91931.0,2031679263016165514,2026-11-03 17:30:00,"Kepolisian Resor Bengkulu Utara menegaskan bahwa meninggalnya seorang siswa MIN 2 Bengkulu Utara tidak terkait dengan keracunan program MBG Hasil CT Scan menunjukkan pendarahan otak
 sampel MBG dinyatakan aman oleh BPOM.
 
 Korban pingsan sebelum sempat makan mbg
 
 #LanjutkanMBG",mbg,0,,
151,91960.0,2031625715339477435,2026-11-03 13:58:00,"Semua pihak harus saling mengawasi dan program MBG di lapangan, agar kejadian keracunan dan persoalan lainnya bisa dicegah seiring dengan langkah evaluasi yang terus dilakukan oleh pemerintah dan BGN.
 #LanjutkanMBG",mbg,0,,
152,91962.0,2031623514852348124,2026-11-03 13:49:00,"#LanjutkanMBG dengan memberikan bahan masak mentah kepada siswa agar mereka bisa memasak makanan sendiri sehingga bisa mengurangi risiko keracunan makanan. Alhasil bisa mengurangi koki MBG, mengurangi biaya minyak goreng, mengurangi biaya sabun cuci ompreng dll.",mbg,1,1.0,#LanjutkanMBG
153,92149.0,2031376554232787238,2026-10-03 21:28:00,"Kekhawatiran soal kasus keracunan tentu hrus ditanggapi serius. Justru laporan seperti itu perlu ditindaklanjuti agar standar keamanan makanan dan pengawasan MBG semakin diperketat. Tujuan program ini tetap utk memastikan anak² mendapat makanan yg aman dan bergizi. 
 #LanjutkanMBG",mbg,0,1.0,#LanjutkanMBG
154,92324.0,2032676040078930248,14/03/2026 11:31:00,"Melalui Pelaksanaan program Makan Bergizi Gratis, pemerintah optimistis mampu menurunkan angka stunting di Indonesia.
 MBG adalah intervensi pemberian makanan sehat dan bergizi seimbang untuk anak anak dan B3.
 
 #LanjutkanMBG 
 
 Andrie Yunus Rismon #sallandık USUT TUNTAS #furry",mbg,1,3.0,anak anak
155,92326.0,2032452659136147961,13/03/2026 20:44:00,"Kisah anak penerima MBG yang rela menyisihkan jatah makan bergizi gratis untuk ayahnya di balik jeruji besi menyentuh banyak hati. Program ini bukan sekadar soal makanan, tetapi juga tentang kepedulian dan kasih sayang keluarga. #LanjutkanMBG
 
 #OnlyFriendsDreamOnEP3 #BTS_ARIRANG",mbg,1,3.0,penerima MBG
156,92413.0,2032424538412286335,13/03/2026 18:52:00,"Anak hebat ini rela menyisihkan jatah Makan Bergizi Gratis (MBG) dari sekolah demi sang ayah yang sedang berada di sel. Program ini terbukti bukan hanya soal nutrisi, tapi juga membawa kebahagiaan bagi keluarga. #LanjutkanMBG
 
 Ulil Innalillahi Bakso Urat Yati BPJS #ENHYPEN_IS_7",mbg,1,3.0,Makan Bergizi Gratis (MBG)
157,92429.0,2032725719273595024,14/03/2026 14:49:00,"Waduh, jangan langsung panik kalau baca judul bombastis di medsos! Banyak banget hoax yang sengaja dibuat untuk bikin resah. Contohnya berita Puan Maharani minta tunda Makan Bergizi Gratis (MBG) ini. Cek fakta dulu sebelum sebar! #LanjutkanMBG
 
 ALD THR Rismon #JENO",mbg,1,3.0,Makan Bergizi Gratis (MBG)
158,92441.0,2032726090737959126,14/03/2026 14:50:00,"Banyak yang bertanya-tanya gimana nasib gizi anak saat libur Lebaran. Ternyata solusinya cerdas! Paket Makan Bergizi Gratis (MBG) tetap dibagikan, tapi lebih awal dalam bentuk bundling. #LanjutkanMBG
 
 ALD THR Rismon #JENO",mbg,1,3.0,gizi anak
159,92515.0,2029755985871663380,2026-06-03 00:00:00,"Kepala daerah adalah komandan! BGN instruksikan cek langsung dapur SPPG. Pastikan menu Makan Bergizi Gratis (MBG) sesuai standar tinggi. Tak ada ruang bagi gizi yang salah demi anak bangsa. #LanjutkanMBG
 
 #8MalamAdaShopeeBeli2Gratis1 #GibranPerkuatPesantren iphone 17 diskon",mbg,1,3.0, Makan Bergizi Gratis (MBG)
160,92558.0,2029779301223252284,2026-06-03 00:00:00,"Program Makan Bergizi Gratis (MBG) tetap berjalan selama Ramadan dengan penyesuaian menu tahan lama seperti kurma, telur, buah, dan abon agar tetap layak dikonsumsi saat berbuka. Gizi siswa tetap jadi prioritas. 
 
 #LanjutkanMBG
 
 A.21 #IranWar 
 Wapres Gibran #المطلاع pagiii",mbg,1,3.0, Makan Bergizi Gratis (MBG)
161,92716.0,2028425571261395275,2026-02-03 00:00:00,"Program Makan Bergizi Gratis atau MBG adalah langkah nyata pemerintah untuk memastikan anak-anak Indonesia mendapatkan asupan nutrisi seimbang demi mencetak generasi unggul yang berkualitas 
 #LanjutkanMBG
 
 Amerika Try Sutrisno ngabuburit bareng lazada Iran Turut Berduka Cita",mbg,1,3.0,anak Indonesia 
162,92719.0,2028389975386177694,2026-02-03 00:00:00,"Anggaran Makan Bergizi Gratis (MBG) murni reallokasi strategis, bukan memotong jatah kementerian lain. Yuk, kritis dengan data akurat agar tidak termakan narasi liar yang menyesatkan! #LanjutkanMBG 
 
 Iran ngabuburit bareng lazada",mbg,1,3.0,Makan Bergizi Gratis (MBG)
163,92775.0,2028432841051361352,2026-02-03 00:00:00,"Banyak isu miring beredar, tapi jangan langsung percaya! Pemerintah sudah menegaskan kalau Program Makan Bergizi Gratis (MBG) ini tidak mengurangi satu Rupiah pun dari anggaran pendidikan kita.
 #LanjutkanMBG
 
 Iran Ramadhan Mega Sale #MyRomanceScammerEP5",mbg,1,3.0,Makan Bergizi Gratis (MBG)
164,92778.0,2028433155317981282,2026-02-03 00:00:00,"Bukan sekadar angka! Dana Program Makan Bergizi Gratis (MBG) sebesar Rp268 triliun tidak mengendap di pusat. BGN mengonfirmasi kalau 93% atau hampir Rp240 triliun langsung dikucurkan ke daerah di seluruh Indonesia.
  #LanjutkanMBG 
 
 Iran Ramadhan Mega Sale #MyRomanceScammerEP5",mbg,1,3.0,Makan Bergizi Gratis (MBG)
165,92793.0,2048715052811943963,27/04/2026 17:45:00,"Program Makan Bergizi Gratis (MBG) membantu ekonomi keluarga dan kesehatan anak. Semoga terus berjalan demi generasi Indonesia yang lebih kuat! #LanjutkanMBG 
  
  Susu Mbok Darmi 1.700 SPPG El Rumi #널따라가_투어스를따라가 TWS YOU YOU OUT NOW LINE MAN x PERTH SANTA",mbg,1,3.0,Makan Bergizi Gratis (MBG)
166,92812.0,2047958207671492791,25/04/2026 15:37:00,"Program Makan Bergizi Gratis (MBG) adalah kunci penuhi gizi anak sejak dini. Ini fondasi awal membangun kualitas SDM yang cerdas dan unggul untuk Indonesia Emas. #LanjutkanMBG 
  
  minum air anget aja #StaysPrivatewithS26Series",mbg,1,3.0,gizi anak
167,92832.0,2047935914312347722,25/04/2026 14:09:00,"MBG (#LanjutkanMBG bukan sekadar makan gratis, tapi investasi masa depan. Asupan gizi yang cukup membantu anak tumbuh sehat, berpikir lebih optimal, dan belajar lebih fokus. Dari gizi yg baik, lahir generasi Indonesia yg cerdas, kuat, dan siap bersaing.
 #LanjutkanMBG 
 
 Hari Sabtu",mbg,1,3.0,MBG bukan sekadar makan gratis
168,92846.0,2046822450764423270,22/04/2026 12:24:00,"Badan Gizi Nasional (BGN) menegaskan bahwa pihak sekolah memiliki hak untuk mengembalikan, bahkan menolak makanan dari program Makan Bergizi Gratis (MBG) jika ditemukan dalam keadaan tidak layak konsumsi atau basi.
 
 @Gerindra
 @KemenkesRI
 @BPOM_RI
 Presiden @prabowo 
 #LanjutkanMBG",mbg,1,2.0,@prabowo
169,92849.0,2048985690143383601,28/04/2026 11:40:00,"Pemerintah resmi mengurangi pelaksanaan program Makan Bergizi Gratis (MBG) Dari lima hari menjadi empat hari dalam seminggu
 
 Tujuan supaya anggaran MBG lebih efisien dgn penghematan capai 1 triliun perhari
 
 Pengawasan dapur MBG semakin diperketat
 
 #LanjutkanMBG
 
 #łatwogang
 #salı",mbg,1,3.0,Makan Bergizi Gratis (MBG)
170,92898.0,2049112244626375079,28/04/2026 20:03:00,"Program Makan Bergizi Gratis atau MBG 3B kini hadir menyasar ibu hamil dan balita demi mempercepat penurunan angka stunting secara merata di seluruh Indonesia. 
 #LanjutkanMBG
 
 Hasan Nasbi masa depan generasi muda Tiara Andini",mbg,0,,
